17606964,nemtsov,3
17606964,cpp,1
17606964,functional,1
17606964,music,1
17606964,lcon,2
17606964,lenovogate,1
17606964,math,1
17606964,lenovo,1
17606964,cpprussia,2
17606964,programming,1
501190114,strangeloop,3
501190114,infographic,1
501190114,boulder,1
501190114,bigdata,2
501190114,data2summit,1
501190114,bdw13,4
501190114,scala,3
501190114,quirrel,3
501190114,nuffsaid,1
501190114,datascience,2
501190114,mongodbdays,1
501190114,precog,3
501190114,colorado,2
501190114,bigdatatechcon,7
501190114,nosql,2
501190114,analytics,3
501190114,r,2
501190114,bigdatasciencefair,1
501190114,srangeloop,1
501190114,haxe,1
501190114,opensource,1
501190114,mongodb,3
501190114,rstats,1
207629091,scala,1
258418980,atomicscala,1
258418980,golang,1
258418980,reinventingbusiness,1
258418980,craftquiz,1
258418980,pycon2015,1
258418980,flowcon,1
258418980,java,1
258418980,devguild,1
258418980,geecon,1
258418980,wintertechforum,1
258418980,noestimates,1
258418980,mozqa,1
258418980,cplusplus,1
16935750,phillyete,1
16935750,play,1
16935750,jmh,2
16935750,scala,8
16935750,scalaz,1
16935750,whatisthisidonteven,1
16935750,scalatv,2
16935750,akka,6
16935750,scalability,1
16935750,iot,1
16935750,jaxcon,1
16935750,java,3
16935750,reactive,3
16935750,spark,1
16935750,apachespark,1
16935750,donthatebodil,1
16935750,playframework,1
16935750,reactivestream,1
2264250288,play,2
2264250288,news,24
2264250288,scalatimes,1
2264250288,torunjug,1
2264250288,scala,39
2264250288,cool,1
2264250288,ftw,1
2264250288,scalax,1
2264250288,akka,2
2264250288,scalar,1
2264250288,buildstufflt,2
2264250288,williamhill,1
2264250288,stickers,1
2264250288,swag,1
2264250288,fun,1
2264250288,programming,29
7401782,scaladays,12
7401782,sbt,1
7401782,qcon,1
7401782,qconlondon,1
7401782,developerweek,1
7401782,scala,1
7401782,netflix,3
7401782,prana,1
7401782,microservices,3
7401782,abtesting,1
7401782,nashorn,1
7401782,devoxx4kids,1
7401782,netflixoss,3
7401782,phillyete,2
7401782,chefconf2015,1
7401782,qconst,1
7401782,chefconf,6
7401782,continuousdelivery,2
7401782,devnexus,1
7401782,svjug,1
7401782,cheffriends,2
7401782,girldevweek,1
7401782,goodadvice,1
7401782,qconsf,16
7401782,sxsw,2
68762452,biketowork,1
68762452,charliehebdo,1
68762452,golang,1
68762452,photovoltaïque,1
68762452,marcherepublicaine,1
68762452,vaud,1
68762452,campusroule,1
68762452,vélo,1
68762452,ate,2
68762452,lausanne,1
68762452,mirageos,1
68762452,globalwarming,1
68762452,capitalism,1
68762452,workingclass,1
68762452,immigrants,1
68762452,rc1,1
68762452,immigration,1
68762452,islamophobia,1
68762452,forta,1
68762452,noborders,1
68762452,scalaz,1
68762452,transport,1
68762452,walterscott,1
68762452,dld15,1
68762452,énergie,1
68762452,chariehebdo,1
68762452,anarchism,1
68762452,smartgrid,1
68762452,albertmeltzer,1
77062104,scaladays,1
77062104,scala,3
77062104,pakistan,1
77062104,good,1
77062104,hell,1
77062104,robot,1
77062104,neuchatel,1
77062104,codemesh,2
77062104,startup,1
77062104,til,1
77062104,hearc,1
77062104,sister,1
77062104,ashg14,1
77062104,kids,1
77062104,haskell,1
77062104,paperswelove,1
77062104,strangeloop,14
77062104,ethicalfashion,1
77062104,health,1
77062104,clojure_conj,1
77062104,sustainability,1
77062104,hiphop,1
77062104,joyofcoding,1
77062104,yay,1
77062104,liquid,1
77062104,management,1
77062104,fablab,1
77062104,malala,1
77062104,dignity,1
77062104,3dprinting,1
77062104,lgbt,1
7534882,scaladays,2
7534882,zurich2014,1
7534882,jmh,1
7534882,jvmls,3
7534882,scala,19
7534882,ubs,1
7534882,android,1
7534882,scalajs,2
7534882,scalax,1
7534882,opportunism,2
7534882,groovy,1
7534882,java,1
7534882,choreos,1
7534882,paris,1
7534882,optimizer,1
7534882,parismarch,1
7534882,jdk8,1
7534882,fanpictor,1
7534882,piday,1
7534882,scala_conc_book,1
7534882,paracetamol,1
7534882,icse,1
29976216,scaladays,10
29976216,javaone,1
29976216,scala,12
29976216,lgpl,1
29976216,lambdadays,1
29976216,privacy,1
29976216,wearables,1
29976216,noide,1
29976216,iot,4
29976216,reactivex,1
29976216,lambda,1
29976216,java,1
29976216,spark,1
29976216,linux,1
29976216,machinelearning,1
29976216,whyme,1
29976216,ml,1
29976216,phillyete,18
29976216,rest,1
29976216,spray,1
29976216,kernel,1
29976216,xkcd,1
29976216,akka,13
29976216,nosql,1
29976216,shapeless,1
29976216,actor,1
29976216,jaxcon,1
29976216,reactive,1
29976216,qconsp,1
29976216,cassandra,2
29976216,kafka,1
29976216,http,1
29976216,phillyfeels,1
29976216,apachespark,3
29976216,recsys,1
29976216,themorningpaper,2
29976216,ifdef,1
126226388,inequality,1
126226388,apachecon,1
126226388,apache,1
126226388,prestodb,1
126226388,kafka,1
126226388,datasci,1
126226388,poverty,1
126226388,themorningpaper,1
126226388,presto,1
126226388,iot,1
61135090,youshopamazongives,1
61135090,fasttrack,1
61135090,snowdenstatue,1
61135090,tpp,3
61135090,baddealformedicine,1
30200730,scaladays,4
30200730,scala,3
30200730,tdd,1
15232432,jaxawards,1
15232432,textbythebay,1
15232432,servicecentereddesign,1
15232432,scala,3
15232432,fluentconf,1
15232432,gameofthrones,1
15232432,akka,2
15232432,bigdatatechcon,1
15232432,shapeless,1
15232432,webdev,1
15232432,mesos,1
15232432,stratahadoop,1
15232432,wolfhall,1
15232432,reactive,2
15232432,spark,1
15232432,kafka,1
15232432,nouserconcern,1
15232432,apachespark,1
15232432,themorningpaper,1
56078861,copenhagen,1
56078861,scaladays,2
56078861,mindblown,1
56078861,scala,1
56078861,erlang,1
56078861,akkadotnet,1
56078861,akka,15
56078861,jugostfalen,1
56078861,actors,1
56078861,jaxcon,2
56078861,reactive,4
56078861,actormodel,1
56078861,manifesto,1
56078861,berlin,1
56078861,resilience,1
56078861,reactivestream,1
21493276,visionzero,1
21493276,mtlbdw,1
21493276,realvenezia,1
21493276,pycon2015,1
21493276,huckfinn,1
648533,toronto,1
648533,erlangfactory,1
648533,scodec,1
648533,erlang,1
648533,donthate,1
648533,nailedit,1
648533,emacs,2
648533,branham300,1
648533,monitoring,1
648533,top25,1
648533,mesos,1
648533,lego,1
648533,og,1
648533,machinelearning,1
648533,sysadmin,1
648533,findjackto,1
18994558,voxxeddayslugano,1
18994558,scaladays,2
18994558,bigdata,1
18994558,vdt15,1
18994558,scala,6
18994558,release,1
18994558,scalaio,2
18994558,scalax,5
18994558,abide,1
18994558,eclipse,1
18994558,scalaide,1
18994558,stratahadoop,1
18994558,reactive,1
18994558,spark,1
18994558,apachespark,1
18994558,strataconf,2
18994558,dbz,1
188404315,machack,2
188404315,implicit,1
188404315,functional,1
188404315,scalaholic,1
188404315,dotnet,1
188404315,smartthreads,1
188404315,sbt,2
188404315,scala,35
188404315,gotcha,1
188404315,lazy,1
188404315,intellij,1
188404315,nodejs,6
188404315,mac,3
188404315,finagle,1
188404315,intellijidea,1
188404315,twitter,1
188404315,rss,1
188404315,java,2
188404315,threadicusanonymous,1
188404315,refactoring,1
188404315,parallel,1
188404315,composition,1
188404315,flows,1
188404315,stoptheredraw,1
188404315,graphviz,1
188404315,guaranteedreaction,1
188404315,vim,1
188404315,programming,1
188404315,jvm,1
188404315,development,1
188404315,github,1
188404315,spray,2
188404315,spa,1
188404315,bellcanada,1
188404315,sort,1
188404315,easy,1
188404315,akka,2
188404315,javascript,3
188404315,eclipse,1
188404315,scalaisfast,1
188404315,closures,2
188404315,reactive,7
188404315,nowarning,1
188404315,dsl,1
188404315,internet,1
19891278,cs1,1
19891278,crossover,1
19891278,desplaines,1
19891278,agi,1
19891278,v8,1
19891278,usa,1
19891278,cs2,1
19891278,scala,1
19891278,webofthings,1
19891278,truck,1
19891278,android,1
19891278,parallelism,1
19891278,asterisk,1
19891278,acura,1
19891278,scalatra,1
19891278,netflix,1
19891278,fueleconomy,1
19891278,renault,1
19891278,www2011,1
19891278,mono,1
19891278,edgewater,6
19891278,nlsu2,1
19891278,googlesites,1
19891278,virtualbox,1
19891278,arduino,1
19891278,fsharp,1
19891278,weather,6
19891278,openwrt,2
19891278,callerid,1
19891278,aldi,1
19891278,win,1
19891278,chicago,8
19891278,minivan,1
19891278,tgt,1
19891278,in,1
19891278,vmware,1
19891278,dhapi,1
19891278,snowstorm,7
19891278,wtf,1
19891278,ibuprofen,1
19891278,sofia,1
19891278,google,1
19891278,feed,1
19891278,toyota,1
19891278,wsrest2011,1
24268304,nomorewordplease,1
24268304,ecoop13,2
24268304,oopsla,1
24268304,hookem,1
24268304,cancersucks,1
24268304,icse2013,2
24268304,lottery,1
24268304,enso,1
24268304,texas,1
24268304,startups,1
24268304,mde,1
24268304,sda2013,1
24268304,redex,1
24268304,splash14,1
24268304,wendywins,1
24268304,lixd,2
24268304,elc,2
15016065,innovation,2
15016065,patrickmodiano,1
15016065,jesuischarlie,1
15016065,howgoogleworks,1
15016065,arturbain,1
15016065,charliehebdo,3
15016065,google,1
15016065,invader,2
15016065,tokyo,2
15016065,swlau,8
15016065,startupweekend,3
15016065,lausanne,4
15016065,spaceinvaders,2
15016065,spaceinvader,2
15016065,venturecapital,1
15016065,aleajactaest,1
15948437,tech,1
15948437,trelloyourway,1
15948437,gendergap,1
15948437,officethrowdown,1
15948437,stacknyc,1
15948437,stackexchange,1
15948437,devops,1
15948437,serverfault,1
15948437,stackkids,1
15948437,superuser,1
15948437,sysadmin,1
15948437,stackoverflow,1
201130645,bigdata,4
201130645,scala,1
201130645,sparksummit,4
201130645,awssummit,1
201130645,gradientboosting,1
201130645,sparksummit2015,1
201130645,analytics,1
201130645,stratahadoop,2
201130645,apache,1
201130645,cassandra,1
201130645,spark,1
201130645,yahoo,1
201130645,randomforests,1
201130645,datashow,1
201130645,apachespark,5
201130645,hacksummit,1
201130645,strataconf,1
201130645,yarn,1
201130645,sparksummiteast,3
201130645,hadoopsummit,2
201130645,qconsf,1
14302386,play,1
14302386,politics,1
14302386,scaladays,7
14302386,bigdata,1
14302386,carsharing,1
14302386,sbt,2
14302386,scala,19
14302386,scaladays2015,1
14302386,thankyouellenpao,1
14302386,noide,1
14302386,yogapig,1
14302386,notcomplaining,1
14302386,docker,1
14302386,rust,1
14302386,functionalprogramming,1
14302386,sf,1
14302386,gotochgo,1
14302386,certified,1
14302386,drivenow,1
14302386,slick,1
14302386,frm,1
14302386,phillyete,1
14302386,app,1
14302386,art,1
14302386,programmer,1
14302386,thewire,2
14302386,scalajs,1
14302386,orm,1
14302386,abide,1
14302386,community,1
14302386,akka,3
14302386,javapackager,1
14302386,scalapuzzlers,1
14302386,reactive,1
14302386,worlddomination,1
14302386,petition,1
14302386,playframework,1
14302386,baltimoreriots,1
52061552,jvm,1
52061552,spray,1
52061552,scala,1
52061552,akka,7
52061552,bigdatatechcon,1
52061552,docker,1
52061552,workingremotely,1
52061552,reactive,1
52061552,apachespark,1
52061552,reactivestream,1
52061552,craftconf,5
52061552,mongodb,1
52061552,slick,1
52061552,reactivestreams,1
11870942,play,3
11870942,rally4laz,1
11870942,odersky,1
11870942,scaladays,17
11870942,javaone,1
11870942,spray,1
11870942,typesafetogether,1
11870942,scala,19
11870942,progfun,1
11870942,goodneighbors,1
11870942,iteratees,1
11870942,akka,8
11870942,gratuitous_rhyme,1
11870942,awesome,1
11870942,devoxx,1
11870942,java,3
11870942,scala1,2
11870942,typesafe,1
11870942,flapreactively,1
11870942,playframework,5
788835,ifttt,1
788835,crowdsourcing,1
788835,scalawags,1
788835,scala,1
788835,sharksonnyquil,1
788835,muse,1
788835,abine,1
788835,chase,1
788835,gitter,1
788835,shapeless,1
788835,javaposse,1
2553304388,scaladays,1
2553304388,scala,27
2553304388,kotlin,1
2553304388,scalajs,2
2553304388,akka,1
8125452,zalando,1
8125452,tech,1
8125452,hackdisrupt,3
8125452,dublin,2
8125452,sbt,1
8125452,scala,1
8125452,mobile,1
8125452,gilttech,4
8125452,nodejs,1
8125452,responsivedesign,1
8125452,fail,1
8125452,dart,1
8125452,hackweek,1
8125452,ecommerce,1
8125452,investinireland,1
8125452,playframework,1
8125452,apisyouwonthate,1
8125452,sonos,2
8125452,iwm,1
14964371,ghcumd,1
14964371,cedarpoint,1
14964371,iosdevcampdc,1
14964371,devignition,1
14964371,mathcounts,4
14964371,umd,1
14964371,boyhood,1
14964371,womeninstem,1
14964371,startup,2
14964371,dctech,2
14964371,ghc14,1
14964371,womensci,1
14964371,womeninscience,1
14964371,techtudo,1
14964371,millenniumforce,1
14964371,phillyete,1
14964371,dcdi2012,2
14964371,wwdc,5
14964371,vatech,1
14964371,50yearscornellcs,1
14964371,cs,1
14964371,busted,1
14964371,interstellar,1
14964371,30daysumd,1
14964371,hackathon,1
14964371,cs4obama,1
14964371,amcbps,1
140210976,scaladays,2
140210976,hackdisrupt,1
140210976,nescala,2
22350037,play,1
22350037,haskell,9
22350037,scala,11
22350037,clojure,6
22350037,ocaml,5
22350037,erlang,6
22350037,scalaz,1
22350037,community,1
22350037,akka,1
22350037,icfp2014,1
22350037,spark,1
22350037,fsharp,6
22350037,stickers,1
22350037,vienna,1
22350037,code2014,1
22350037,qiwi,1
410939902,nostalgia,1
410939902,dontyoulovethatcutedutchaccent,1
410939902,icanfixthatforyou,1
410939902,mindvirus,1
410939902,yourtargetaudience,1
410939902,equationalreasoning,1
410939902,notaperk,1
410939902,nosql,1
410939902,reactivex,2
410939902,observer,1
410939902,hackile,3
410939902,freestartupideas,1
410939902,reactive,1
410939902,angular2,1
410939902,droidconit,1
410939902,proudtobeatroll,1
410939902,typescript,1
410939902,angularjs,1
410939902,academicdesignskills,1
410939902,androiddev,1
410939902,fp101x,1
500704345,prayforsynod,3
500704345,praywithus,2
500704345,prayersforparis,1
500704345,marchforlife,1
500704345,fotw25,1
500704345,endslavery,1
9417742,astore,8
9417742,reactiveplatform,2
9417742,spray,3
9417742,scala,10
9417742,raspberrypi,4
9417742,socketio,1
9417742,erlang,1
9417742,netbeans,6
9417742,rxjava,1
9417742,akka,21
9417742,avro,1
34778769,mustwatch,1
34778769,play,1
34778769,scaladays,11
34778769,data,1
34778769,scala,10
34778769,scalajs,4
34778769,microsoft,1
34778769,akka,8
34778769,spring,1
34778769,jaxcon,2
34778769,java,3
34778769,neo4j,4
34778769,reactive,3
34778769,elasticsearch,5
34778769,elasticon,11
34778769,safetravels,1
34778769,playframework,1
34778769,kibana,1
34778769,angularjs,1
34778769,meteorjs,4
19150497,prog21,1
19150497,scaladays,4
19150497,jmh,1
19150497,scala,16
19150497,linuxcon,1
19150497,parsing,2
19150497,devoxx,1
19150497,intellijidea,1
19150497,peg,1
19150497,elasticsearch,1
19150497,scalaex,1
19150497,bob2015,1
19150497,parboiled2,1
19150497,reactivestreams,2
19150497,shellshock,1
19150497,macros,1
19150497,thankyou,1
19150497,adept,2
19150497,spray,3
19150497,socketio,1
19150497,streams,1
19150497,waybeforebitcoins,1
19150497,gilttech,1
19150497,sprayio,1
19150497,akka,12
19150497,howlongcanittake,1
19150497,reactiveplatform,1
19150497,reactive,1
19150497,hocon,1
19150497,http,4
19150497,playframework,1
19150497,morespeed,1
19150497,rxjava,1
5988062,econbookreview,1
5988062,baltimore,1
5988062,gaymarriage,1
5988062,irisapfel,2
5988062,scotus,1
5988062,applewatch,1
5988062,ge2015,2
5988062,onthisday,3
5988062,nepalearthquake,1
5988062,baltimoreriots,5
5988062,dailychart,2
14270033,containerwars,1
14270033,rustlang,1
14270033,crestedbutteco,1
14270033,cio,1
14270033,leonardnimoy,1
14270033,netflix,1
14270033,qconnewyork,1
14270033,docker4fun,1
14270033,tessel,1
14270033,devoxx,3
14270033,devops,2
14270033,sad,1
14270033,leadership,1
14270033,meetup,1
14270033,chaos,1
14270033,dockercon,2
14270033,devoxx14,1
14270033,wtf2015,1
14270033,gangof4,1
14270033,javaposse,1
14270033,dockertuesday,1
14270033,svjug,1
14270033,retaillife,1
14270033,infoq,1
14270033,chaosengineering,1
14270033,wintertechforum,1
14270033,swampup,1
14270033,3dprinting,1
29467976,publichealth,1
29467976,protip,1
